cik,symbol,year,quarter,filing_url
1308161,FOX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1580189/0001209191-18-053973.txt
921557,RBCAA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1480501/0001179110-18-011828.txt
1337619,ENV,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1336059/0001104659-18-060073.txt
733269,RAMP,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1716010/0001245105-18-000121.txt
927066,DVA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1464822/0000927066-18-000185.txt
47111,HSY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1464822/0001127602-18-028931.txt
16058,CACI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1570400/0000016058-18-000059.txt
1498301,ASNA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1498301/0001498301-18-000079.txt
1472595,RCM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1663043/0001144204-18-052076.txt
1437106,ASCMA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1437106/0001437106-18-000057.txt
1289308,ENS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1661434/0001209191-18-053160.txt
1279363,WCG,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1617763/0001567619-18-003366.txt
887730,KEM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1615030/0001179110-18-011819.txt
1646228,HOME,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1646228/0001567619-18-003576.txt
1527383,BKGM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1532136/0001127602-18-028862.txt
1604464,ATRA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1604464/0001209191-18-053131.txt
1324424,EXPE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1660939/0001225208-18-014185.txt
1666138,ATKR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1666138/0001666138-18-000113.txt
1492633,NLSN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1297875/0001209191-18-053123.txt
1628738,BOLD,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1628738/0001209191-18-053463.txt
55242,KMT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1452301/0001723211-18-000062.txt
896493,DPW,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1734770/0001214659-18-006313.txt
1023364,AUTO,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1023364/0001415889-18-001460.txt
1634997,AGR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1634997/0001634997-18-000015.txt
1506928,AVGR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1506928/0001593968-18-001274.txt
1616862,AXTA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1616862/0001209191-18-054109.txt
805928,AXGN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/805928/0001179110-18-012049.txt
1636050,AXON,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1636050/0001209191-18-054154.txt
1413507,SRCI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1612174/0001413507-18-000151.txt
1649749,FBK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1684400/0000899243-18-025913.txt
18230,CAT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1702559/0000018230-18-000264.txt
1604191,AZRX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1604191/0001415889-18-001442.txt
1464790,RILY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1464790/0001615774-18-010430.txt
278130,PIR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1179707/0001183887-18-000158.txt
56978,KLIC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1198932/0000056978-18-000099.txt
217346,TXT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1279525/0000217346-18-000052.txt
1404912,KKR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1208917/0001140361-18-040069.txt
36270,MTB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1082769/0001209191-18-053642.txt
72971,WFC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1190089/0001127602-18-029290.txt
812128,SAFM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1090135/0001209191-18-053253.txt
789570,MGM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1183311/0001127602-18-029678.txt
1627475,UPWK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1190192/0001567619-18-003539.txt
1423774,ZUO,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1190192/0001209191-18-054323.txt
731766,UNH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1024398/0001209191-18-053187.txt
1169770,BANC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1169770/0001415889-18-001466.txt
946673,BANR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/946673/0000939057-18-000490.txt
1072627,KFS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1529638/0001072627-18-000129.txt
743367,BHB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/743367/0000743367-18-000142.txt
92122,SO,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1198001/0001209191-18-053083.txt
1118237,MBTF,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1698210/0001437749-18-017810.txt
1526119,VSTM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1120355/0000904454-18-000635.txt
1566373,SBPH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1717679/0001209191-18-053804.txt
929351,LGF.B,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1237441/0001237441-18-000005.txt
1379785,BBDC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/9015/0001225208-18-013943.txt
1499717,STAF,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1740808/0001209191-18-054169.txt
1411690,BNGO,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1189124/0001209191-18-053847.txt
38777,BEN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1185061/0001127602-18-028950.txt
1124198,FLR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1185061/0001209191-18-054303.txt
1293310,HGEN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1288093/0001214659-18-006289.txt
944695,THG,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1269358/0000944695-18-000109.txt
1616543,SENS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1219855/0001209191-18-053850.txt
799165,DWSN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/923415/0001104659-18-060005.txt
1707753,ESTC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1005561/0001209191-18-054298.txt
935703,DLTR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1216130/0001127602-18-028919.txt
1652535,ICHR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1691537/0001209191-18-053303.txt
1065280,NFLX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1184230/0001065280-18-000512.txt
10329,BSET,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/10329/0001437749-18-017745.txt
846617,BDGE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1085393/0001567619-18-003724.txt
60667,LOW,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/947324/0000060667-18-000174.txt
1537028,ICD,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1230117/0001537028-18-000082.txt
1140102,CCNI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1011938/0001654954-18-010753.txt
29989,OMC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1209120/0000891092-18-007360.txt
797721,VSAT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1061768/0001567619-18-003713.txt
1034594,BAYK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1034594/0001209191-18-052794.txt
717806,FUSB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1249076/0001437749-18-017815.txt
1095315,PFSW,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1233454/0001209191-18-053330.txt
1552000,MPLX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1265194/0001209191-18-053542.txt
1647513,NBLX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1754948/0001127602-18-029358.txt
31462,ECL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1184925/0001179110-18-011893.txt
1585689,HLT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1233150/0001585689-18-000132.txt
1136869,ZBH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1239420/0000911916-18-000175.txt
1709164,HBB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1251529/0001127602-18-028902.txt
107140,JWA/JWB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1274466/0001225208-18-013887.txt
1434524,CLIR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/941593/0001144204-18-052151.txt
819220,LABL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1232188/0001209191-18-054025.txt
1096752,EPC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1197021/0001209191-18-052634.txt
1743725,CTAC.U,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1188321/0001213900-18-013577.txt
1692415,CODX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1162886/0001493152-18-014138.txt
1725526,HPR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1238881/0001725526-18-000168.txt
55785,KMB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1196937/0001225208-18-014394.txt
1310067,SHLD,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1214344/0000919574-18-006468.txt
1108134,BHLB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1108134/0001567619-18-003685.txt
1126328,PFG,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1166854/0001126328-18-000248.txt
1549346,SSTK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1232995/0001179110-18-012046.txt
1576280,GH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1206964/0001628280-18-012271.txt
16040,CBT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1243739/0001209191-18-053029.txt
764478,BBY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/764478/0001225208-18-013904.txt
1669812,LKSD,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1282798/0001209191-18-053558.txt
1178711,PRTK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1216917/0000904454-18-000648.txt
850460,WIRE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1250812/0001209191-18-052852.txt
21665,CL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1268386/0001225208-18-014328.txt
1044378,BIOC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1044378/0001209191-18-053002.txt
882796,BCRX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/882796/0001127602-18-029520.txt
1103021,BDSI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1103021/0000899243-18-026093.txt
880242,BLGO,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/880242/0001437749-18-017795.txt
834365,BLFS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/834365/0001437749-18-017771.txt
1574774,BEAT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1574774/0001574774-18-000055.txt
1045609,PLD,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1734804/0001209191-18-053514.txt
1531152,BJ,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1531152/0001209191-18-052922.txt
1130464,BKH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1130464/0001593968-18-001318.txt
1390777,BK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1197618/0001209191-18-053839.txt
1038186,MHN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1038186/0001209191-18-053275.txt
882150,MYN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/882150/0001209191-18-053277.txt
1167470,BQH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1167470/0001209191-18-053262.txt
1181024,BSE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1181024/0001209191-18-053268.txt
1137390,BNY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1137390/0001209191-18-053266.txt
1176197,BFY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1176197/0001209191-18-053273.txt
1061630,BXMT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1061630/0001209191-18-052915.txt
874866,CRVL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1450607/0001450607-18-000014.txt
24741,GLW,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1237789/0001127602-18-028742.txt
1534120,CERC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/905536/0001562180-18-004059.txt
1166691,CMCSA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1203697/0001225208-18-013896.txt
1108524,CRM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1205003/0001127602-18-029256.txt
1068875,BCOR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1068875/0001554631-18-000004.txt
1679049,INSW,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1614634/0000899243-18-025771.txt
1712543,EXXP,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1106802/0001391609-18-000263.txt
16099,LUB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1258914/0000016099-18-000114.txt
1032208,SRE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1194751/0001228379-18-000079.txt
711377,NEOG,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1186582/0000711377-18-000043.txt
832428,SSP,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1186940/0001209191-18-052965.txt
12927,BA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/12927/0001225208-18-014362.txt
28917,DDS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1675457/0000028917-18-000419.txt
1276520,GNW,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1244614/0001209191-18-052762.txt
23197,CMTL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1274698/0000023197-18-000081.txt
1364954,CHGG,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1673144/0001364954-18-000192.txt
1037540,BXP,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1037540/0001246991-18-000126.txt
885725,BSX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/885725/0001225208-18-014088.txt
1512673,SQ,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1222287/0001209191-18-053921.txt
1073349,EPAY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1073349/0001073349-18-000072.txt
1395942,KAR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1269126/0001395942-18-000125.txt
78003,PFE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1595703/0001225208-18-013937.txt
1406666,(CALX),2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1198471/0001406666-18-000087.txt
78890,BCO,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1273985/0001209191-18-053501.txt
857855,UCBI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1608560/0000857855-18-000051.txt
718937,STAA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1278388/0000919574-18-006470.txt
746598,BRC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/746598/0000746598-18-000154.txt
919956,DVCR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1253543/0001209191-18-053310.txt
1028954,SBBX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1098027/0001496877-18-000099.txt
936340,DTE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1065739/0000936340-18-000227.txt
1615346,LMRK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1624324/0001209191-18-052914.txt
749251,IT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1200604/0001127602-18-029424.txt
1383312,BR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1383312/0001225208-18-013957.txt
1580988,NONE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1181202/0001580988-18-000084.txt
46080,HAS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1226263/0000046080-18-000127.txt
891103,IAC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1200675/0001179110-18-011855.txt
1583077,NONE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1001085/0001140361-18-039882.txt
1049782,BRKL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1049782/0001179110-18-011737.txt
77877,PDCE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1234638/0001437749-18-017904.txt
1158324,CCOI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1227882/0001567619-18-003323.txt
1530950,POST,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1540436/0001530950-18-000198.txt
727273,CDZI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1245377/0000923876-18-000001.txt
1494904,GBLI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1205159/0001209191-18-053149.txt
1627223,CC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1120652/0001627223-18-000042.txt
892553,GTLS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1220019/0000892553-18-000109.txt
14930,BC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/14930/0000014930-18-000138.txt
353569,QDEL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1406652/0001209191-18-052904.txt
802681,BMTC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/802681/0000802681-18-000005.txt
1522420,BLMT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1522420/0001567619-18-003464.txt
1054721,BSQR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1054721/0001209191-18-052850.txt
1716621,RMED,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1270178/0001209191-18-054437.txt
69633,NSSC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1253873/0001253873-18-000002.txt
77476,PEP,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1215821/0001209191-18-053837.txt
895126,CHK,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1715834/0000895126-18-000228.txt
90498,SFNC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1064402/0001171843-18-006846.txt
19617,JPM,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1203694/0001225208-18-014070.txt
936468,LMT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1204586/0001225208-18-014170.txt
914025,PLT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1535505/0001463252-18-000054.txt
1668397,MEDP,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1677418/0001567619-18-003372.txt
1113169,TROW,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1041956/0001127602-18-028669.txt
702165,NSC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1216503/0001225208-18-014182.txt
105770,WST,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1223783/0001562180-18-004085.txt
1702750,BY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1702750/0001209191-18-054271.txt
73124,NTRS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1206129/0000073124-18-000280.txt
20520,FTR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1253889/0001127602-18-029028.txt
1094084,TKOI.OB,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1144122/0001683168-18-002910.txt
104894,WRE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1181790/0000104894-18-000059.txt
1533998,DRIO,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1710439/0001144204-18-052741.txt
1705873,BRY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1331940/0001246360-18-002332.txt
1037976,JLL,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1514963/0001127602-18-029154.txt
711669,CBAN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1687883/0001437749-18-017977.txt
1514416,BAND,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1575505/0000899243-18-025782.txt
1600033,ELF,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1684319/0001567619-18-003588.txt
1735828,LGCY,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1676601/0001676601-18-000052.txt
1089907,SWKH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1619685/0001619685-18-000004.txt
1500096,KMF,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1331674/0001304186-18-000015.txt
1735707,GTX,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1744473/0000950142-18-001937.txt
1073429,USCR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1554999/0001073429-18-000184.txt
203527,VAR,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1751633/0001127602-18-028659.txt
1137774,PRU,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1390946/0001127602-18-029103.txt
1492298,SBRA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1472457/0001510192-18-000113.txt
1624899,STE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1532367/0001209191-18-053818.txt
812011,MTN,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1571970/0000812011-18-000113.txt
842517,ISBA,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1479944/0000842517-18-000151.txt
1091907,WWE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1429398/0001429398-18-000053.txt
713671,DNBF,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1732803/0000713671-18-000078.txt
1475841,NBHC,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1692568/0001179110-18-012030.txt
1736035,NONE,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1552681/0000899243-18-025683.txt
763532,LYTS,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1708953/0001567619-18-003486.txt
1049502,MKSI,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1754514/0001127602-18-029092.txt
822818,CLH,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1379357/0001179110-18-011943.txt
1297587,GPT,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1298926/0001104659-18-060391.txt
1059262,SP,2018/,QTR4/,https://www.sec.gov/Archives/edgar/data/1291191/0001171843-18-006845.txt
